category,major_head_code,level,unique_level_heads,2018-19,2019-20,2020-21,2021-22,2022-23
police,2055,level_8_code,2055__0__800__482__936__1__12__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__936__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__936__4__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__936__14__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__936__16__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__483__0__1__99__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__483__0__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__483__0__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__483__0__1__12__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__483__0__1__14__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__483__0__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__484__0__1__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__484__0__1__99__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__484__0__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__484__0__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__484__0__1__12__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__443__0__1__99__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__443__0__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__26__2__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__26__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__443__0__26__2__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__443__0__26__3__ee,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_8_code,2055__0__101__443__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__443__0__4__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__1__172__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__1__433__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__435__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__436__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__437__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__439__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__440__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__442__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__445__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__104__446__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__104__447__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__256__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__448__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__449__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__450__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__451__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__452__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__456__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__460__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__461__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__462__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__463__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__464__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__465__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__467__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__468__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__469__0__4__3__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__472__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__473__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__1015__901__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__111__475__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__111__476__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__477__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__113__478__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__114__480__0__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__924__1__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__934__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__935__4__3__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__484__0__4__3__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__114__480__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__440__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__935__17__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__3191__641__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__437__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__936__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__104__446__0__17__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__449__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__464__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__110__474__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_8_code,2055__0__113__478__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__934__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__436__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__442__0__17__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__935__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__104__446__0__2__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__145__0__26__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__3191__641__19__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__477__0__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__924__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__5__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__435__0__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__442__0__6__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__924__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__145__0__15__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__454__0__26__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__1015__901__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__476__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__924__15__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__443__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__484__0__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__433__0__26__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__443__0__26__99__ee,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_8_code,2055__0__101__443__0__15__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__113__1797__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__443__0__2__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__445__0__15__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__443__0__17__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__145__0__5__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__443__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__454__0__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__4462__0__4__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__114__480__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__483__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__448__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__439__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__113__478__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__484__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__104__447__0__19__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__454__0__2__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__439__0__6__1__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__469__0__6__1__ee,TRUE,TRUE,FALSE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__4462__0__4__3__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__475__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__114__480__0__15__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__935__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__3191__641__17__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__437__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__936__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__104__446__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__436__0__17__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__451__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__465__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__110__474__0__26__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__113__478__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__934__26__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__450__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__17__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__1015__901__17__99__ee,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_8_code,2055__0__3__436__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__442__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__104__446__0__6__1__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__436__0__5__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__256__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__460__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__477__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__934__15__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__450__0__6__1__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__7__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__473__0__6__1__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__435__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__145__0__17__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__104__447__0__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__476__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__924__17__1__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__924__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__435__0__5__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__113__1797__0__32__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__145__0__6__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__454__0__17__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__4462__0__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__481__697__26__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__483__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__433__0__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__440__0__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__113__478__0__17__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__104__3191__630__15__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__454__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__469__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__3191__513__2__11__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__475__0__26__99__ee,TRUE,TRUE,TRUE,TRUE,FALSE
police,2055,level_8_code,2055__0__114__480__0__17__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__483__0__15__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__433__0__5__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__3191__641__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__437__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__936__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__104__446__0__26__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__467__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__475__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__114__480__0__2__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__935__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__436__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__442__0__26__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__482__936__2__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__104__446__0__15__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__256__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__460__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__110__474__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__113__478__0__15__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__482__934__17__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__473__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__435__0__26__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__442__0__15__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__145__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__456__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__104__447__0__17__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__477__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__484__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__435__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__442__0__5__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__445__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__437__0__5__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__454__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__1015__901__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__481__973__26__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__1__433__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__3__440__0__19__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__113__479__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__145__0__2__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__472__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__3191__513__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__476__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__104__447__0__26__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__114__480__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__800__483__0__17__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__433__0__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__439__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__452__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__3__439__0__5__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__468__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__101__3191__510__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__457__491__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__457__491__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__457__491__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__457__491__6__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__458__491__1__5__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__458__491__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__458__491__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__458__491__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__458__491__1__99__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__459__491__1__5__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__459__491__1__6__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__459__491__1__7__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__459__491__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__459__491__2__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__459__491__6__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__1015__491__1__8__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__1015__491__1__99__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__457__491__4__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__1015__901__15__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__3191__641__4__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__111__475__0__17__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__800__484__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__101__4462__0__19__99__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__449__0__19__99__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__110__474__0__3__0__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__1015__491__12__0__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__457__491__12__0__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__145__0__1__12__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__109__3191__641__6__99__ee,TRUE,TRUE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__109__449__0__1__12__ee,TRUE,FALSE,FALSE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__1__15__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__1__32__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__1__34__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__1__37__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__1__38__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__1__45__ee,TRUE,TRUE,TRUE,FALSE,FALSE
police,2055,level_8_code,2055__0__1__172__0__4__2__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__1__172__0__4__4__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__1__172__0__4__5__ee,TRUE,TRUE,TRUE,TRUE,TRUE
police,2055,level_8_code,2055__0__1__172__0__4__6__ee,TRUE,TRUE,TRUE,TRUE,TRUE
