budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col
police,2022-23,police__null__direction and administration__head quarters establishment__null__secret service expenditure,2055__0__1__172__0__12,4.72,4.248,4.248,5.4,level_6
police,2018-19,police__null__direction and administration__head quarters establishment__null__purchase of motor vehicles,2055__0__1__172__0__16,2.0947999999999998,6,8.615,10.001,level_6
police,2019-20,police__null__direction and administration__head quarters establishment__null__purchase of motor vehicles,2055__0__1__172__0__16,3.9638,10.001,10.001,15,level_6
police,2020-21,police__null__direction and administration__head quarters establishment__null__purchase of motor vehicles,2055__0__1__172__0__16,12.8835,15,15,52.6484,level_6
police,2021-22,police__null__direction and administration__head quarters establishment__null__purchase of motor vehicles,2055__0__1__172__0__16,13.7006,52.6484,52.6484,67.509,level_6
police,2022-23,police__null__direction and administration__head quarters establishment__null__purchase of motor vehicles,2055__0__1__172__0__16,1.7938,67.509,67.509,22.5,level_6
police,2018-19,police__null__direction and administration__police range__null__salaries,2055__0__1__433__0__1,2.8864,4.7674,4.8374,8.958400000000001,level_6
police,2019-20,police__null__direction and administration__police range__null__salaries,2055__0__1__433__0__1,5.6215,8.958400000000001,9.128400000000001,9.593,level_6
police,2020-21,police__null__direction and administration__police range__null__salaries,2055__0__1__433__0__1,5.3502,9.593,9.753,6.159,level_6
police,2021-22,police__null__direction and administration__police range__null__salaries,2055__0__1__433__0__1,5.8459,6.159,7.359,7.0874,level_6
police,2022-23,police__null__direction and administration__police range__null__salaries,2055__0__1__433__0__1,5.6935,7.0874,8.0874,0,level_6
police,2018-19,police__null__direction and administration__police range__null__travel expenses,2055__0__1__433__0__3,0.1436,0.2981,0.2981,0.32789999999999997,level_6
police,2019-20,police__null__direction and administration__police range__null__travel expenses,2055__0__1__433__0__3,0.1617,0.32789999999999997,0.32789999999999997,0.36060000000000003,level_6
police,2020-21,police__null__direction and administration__police range__null__travel expenses,2055__0__1__433__0__3,0.1656,0.36060000000000003,0.36060000000000003,0.3354,level_6
police,2021-22,police__null__direction and administration__police range__null__travel expenses,2055__0__1__433__0__3,0.2804,0.3354,0.3354,0.198,level_6
police,2022-23,police__null__direction and administration__police range__null__travel expenses,2055__0__1__433__0__3,0.2192,0.198,0.298,0,level_6
police,2018-19,police__null__direction and administration__police range__null__office expenses,2055__0__1__433__0__4,0.37020000000000003,0.63,0.63,1.5190000000000001,level_6
police,2019-20,police__null__direction and administration__police range__null__office expenses,2055__0__1__433__0__4,0.2686,1.5190000000000001,1.7109999999999999,1.8582999999999998,level_6
police,2020-21,police__null__direction and administration__police range__null__office expenses,2055__0__1__433__0__4,1.3434,1.8582999999999998,2.0183,1.5541,level_6
police,2021-22,police__null__direction and administration__police range__null__office expenses,2055__0__1__433__0__4,1.3939,1.5541,1.6741,1.2404,level_6
police,2022-23,police__null__direction and administration__police range__null__office expenses,2055__0__1__433__0__4,1.2785,1.2404,1.5077,0,level_6
police,2018-19,police__null__direction and administration__police range__null__secret service expenditure,2055__0__1__433__0__12,0.1,0.12,0.12,0.132,level_6
police,2019-20,police__null__direction and administration__police range__null__secret service expenditure,2055__0__1__433__0__12,0.12,0.132,0.132,0.145,level_6
police,2020-21,police__null__direction and administration__police range__null__secret service expenditure,2055__0__1__433__0__12,0.132,0.145,0.145,0.1349,level_6
police,2021-22,police__null__direction and administration__police range__null__secret service expenditure,2055__0__1__433__0__12,0.145,0.1349,0.1349,0.12140000000000001,level_6
police,2022-23,police__null__direction and administration__police range__null__secret service expenditure,2055__0__1__433__0__12,0.1349,0.12140000000000001,0.12140000000000001,0,level_6
police,2018-19,police__null__education and training__police training college__null__salaries,2055__0__3__435__0__1,9.29,11.963199999999999,17.4632,16.6472,level_6
police,2019-20,police__null__education and training__police training college__null__salaries,2055__0__3__435__0__1,11.3915,16.6472,16.6672,13.978800000000001,level_6
police,2020-21,police__null__education and training__police training college__null__salaries,2055__0__3__435__0__1,10.2532,13.978800000000001,14.2788,12.6731,level_6
police,2021-22,police__null__education and training__police training college__null__salaries,2055__0__3__435__0__1,11.4013,12.6731,14.2731,13.5338,level_6
police,2022-23,police__null__education and training__police training college & institutes__null__salaries,2055__0__3__435__0__1,10.5578,13.5338,14.5338,47.22879999999999,level_6
police,2018-19,police__null__education and training__police training college__null__travel expenses,2055__0__3__435__0__3,0.126,0.1452,0.1452,0.1597,level_6
police,2019-20,police__null__education and training__police training college__null__travel expenses,2055__0__3__435__0__3,0.1451,0.1597,0.1597,0.17,level_6
police,2020-21,police__null__education and training__police training college__null__travel expenses,2055__0__3__435__0__3,0.1479,0.17,0.17,0.15810000000000002,level_6
police,2021-22,police__null__education and training__police training college__null__travel expenses,2055__0__3__435__0__3,0.15,0.15810000000000002,0.15810000000000002,0.063,level_6
police,2022-23,police__null__education and training__police training college & institutes__null__travel expenses,2055__0__3__435__0__3,0.055,0.063,0.063,0.1863,level_6
police,2018-19,police__null__education and training__police training college__null__office expenses,2055__0__3__435__0__4,0.41700000000000004,0.45520000000000005,0.45520000000000005,0.8072,level_6
police,2019-20,police__null__education and training__police training college__null__office expenses,2055__0__3__435__0__4,0.48469999999999996,0.8072,0.9881,0.9682999999999999,level_6
police,2020-21,police__null__education and training__police training college__null__office expenses,2055__0__3__435__0__4,0.8588,0.9682999999999999,1.0183,0.6439,level_6
police,2021-22,police__null__education and training__police training college__null__office expenses,2055__0__3__435__0__4,0.6358,0.6439,0.6739,0.6149,level_6
police,2022-23,police__null__education and training__police training college & institutes__null__office expenses,2055__0__3__435__0__4,0.3407,0.6149,0.6149,1.5496,level_6
police,2018-19,police__null__education and training__police training college__null__minor works,2055__0__3__435__0__14,0.0199,0.025,0.025,0.0275,level_6
police,2019-20,police__null__education and training__police training college__null__minor works,2055__0__3__435__0__14,0,0.0275,0.0275,0.3493,level_6
police,2020-21,police__null__education and training__police training college__null__minor works,2055__0__3__435__0__14,0,0.3493,0.3493,0.7440000000000001,level_6
police,2021-22,police__null__education and training__police training college__null__minor works,2055__0__3__435__0__14,0,0.7440000000000001,0.7440000000000001,0.13190000000000002,level_6
police,2022-23,police__null__education and training__police training college & institutes__null__minor works,2055__0__3__435__0__14,0,0.13190000000000002,0.13190000000000002,0.2402,level_6
police,2018-19,police__null__education and training__armed police training centre__null__salaries,2055__0__3__436__0__1,2.8499,1.8161,1.8161,8.1925,level_6
police,2019-20,police__null__education and training__armed police training centre__null__salaries,2055__0__3__436__0__1,2.0117,8.1925,8.2625,2.4537999999999998,level_6
police,2020-21,police__null__education and training__armed police training centre__null__salaries,2055__0__3__436__0__1,2.1689,2.4537999999999998,2.4638,2.7067,level_6
police,2021-22,police__null__education and training__armed police training centre__null__salaries,2055__0__3__436__0__1,2.3691,2.7067,2.7567000000000004,2.4692,level_6
police,2022-23,police__null__education and training__armed police training centre__null__salaries,2055__0__3__436__0__1,2.1988,2.4692,2.9692000000000003,0,level_6
police,2018-19,police__null__education and training__armed police training centre__null__travel expenses,2055__0__3__436__0__3,0.04769999999999999,0.0726,0.0726,0.08,level_6
police,2019-20,police__null__education and training__armed police training centre__null__travel expenses,2055__0__3__436__0__3,0.07339999999999999,0.08,0.08,0.08810000000000001,level_6
police,2020-21,police__null__education and training__armed police training centre__null__travel expenses,2055__0__3__436__0__3,0.0559,0.08810000000000001,0.08810000000000001,0.0819,level_6
police,2021-22,police__null__education and training__armed police training centre__null__travel expenses,2055__0__3__436__0__3,0.046,0.0819,0.0819,0.036000000000000004,level_6
police,2022-23,police__null__education and training__armed police training centre__null__travel expenses,2055__0__3__436__0__3,0.0252,0.036000000000000004,0.036000000000000004,0,level_6
police,2018-19,police__null__education and training__armed police training centre__null__office expenses,2055__0__3__436__0__4,0.1484,0.2652,0.2652,0.37920000000000004,level_6
police,2019-20,police__null__education and training__armed police training centre__null__office expenses,2055__0__3__436__0__4,0.201,0.37920000000000004,0.43320000000000003,0.4183,level_6
police,2020-21,police__null__education and training__armed police training centre__null__office expenses,2055__0__3__436__0__4,0.36829999999999996,0.4183,0.4583,0.46269999999999994,level_6
police,2021-22,police__null__education and training__armed police training centre__null__office expenses,2055__0__3__436__0__4,0.18,0.46269999999999994,0.49269999999999997,0.33270000000000005,level_6
police,2022-23,police__null__education and training__armed police training centre__null__office expenses,2055__0__3__436__0__4,0.1934,0.33270000000000005,0.33270000000000005,0,level_6
police,2018-19,police__null__education and training__armed police training centre__null__minor works,2055__0__3__436__0__14,0,0.025,0.025,0.0275,level_6
police,2019-20,police__null__education and training__armed police training centre__null__minor works,2055__0__3__436__0__14,0,0.0275,0.0275,0.2796,level_6
police,2020-21,police__null__education and training__armed police training centre__null__minor works,2055__0__3__436__0__14,0.0179,0.2796,0.2796,0.1209,level_6
police,2021-22,police__null__education and training__armed police training centre__null__minor works,2055__0__3__436__0__14,0,0.1209,0.1209,0.009000000000000001,level_6
police,2022-23,police__null__education and training__armed police training centre__null__minor works,2055__0__3__436__0__14,0,0.009000000000000001,0.009000000000000001,0,level_6
police,2018-19,police__null__education and training__recruits training school of assam__null__salaries,2055__0__3__437__0__1,3.9267000000000003,4.7811,7.8011,7.1339,level_6
police,2019-20,police__null__education and training__recruits training school of assam__null__salaries,2055__0__3__437__0__1,4.7082999999999995,7.1339,7.1339,7.870699999999999,level_6
police,2020-21,police__null__education and training__recruits training school of assam__null__salaries,2055__0__3__437__0__1,5.1191,7.870699999999999,7.950699999999999,6.5347,level_6
police,2021-22,police__null__education and training__recruits training school of assam__null__salaries,2055__0__3__437__0__1,5.7728,6.5347,7.334700000000001,7.2399000000000004,level_6
police,2022-23,police__null__education and training__recruits training school of assam__null__salaries,2055__0__3__437__0__1,5.7427,7.2399000000000004,7.4399,0,level_6
police,2018-19,police__null__education and training__recruits training school of assam__null__travel expenses,2055__0__3__437__0__3,0.0557,0.0726,0.0726,0.08,level_6
police,2019-20,police__null__education and training__recruits training school of assam__null__travel expenses,2055__0__3__437__0__3,0.039599999999999996,0.08,0.08,0.08,level_6
police,2020-21,police__null__education and training__recruits training school of assam__null__travel expenses,2055__0__3__437__0__3,0.042199999999999994,0.08,0.08,0.07440000000000001,level_6
police,2021-22,police__null__education and training__recruits training school of assam__null__travel expenses,2055__0__3__437__0__3,0.0467,0.07440000000000001,0.07440000000000001,0.027000000000000003,level_6
police,2022-23,police__null__education and training__recruits training school of assam__null__travel expenses,2055__0__3__437__0__3,0.0219,0.027000000000000003,0.027000000000000003,0,level_6
police,2018-19,police__null__education and training__recruits training school of assam__null__office expenses,2055__0__3__437__0__4,0.0601,0.1782,0.1782,0.26170000000000004,level_6
police,2019-20,police__null__education and training__recruits training school of assam__null__office expenses,2055__0__3__437__0__4,0.061900000000000004,0.26170000000000004,0.2857,0.3029,level_6
police,2020-21,police__null__education and training__recruits training school of assam__null__office expenses,2055__0__3__437__0__4,0.2181,0.3029,0.4629,0.3283,level_6
police,2021-22,police__null__education and training__recruits training school of assam__null__office expenses,2055__0__3__437__0__4,0.18350000000000002,0.3283,0.3583,0.2823,level_6
police,2022-23,police__null__education and training__recruits training school of assam__null__office expenses,2055__0__3__437__0__4,0.1533,0.2823,0.2823,0,level_6
police,2018-19,police__null__education and training__recruits training school of assam__null__minor works,2055__0__3__437__0__14,0.019799999999999998,0.025,0.025,0.0275,level_6
police,2019-20,police__null__education and training__recruits training school of assam__null__minor works,2055__0__3__437__0__14,0,0.0275,0.0275,0.03,level_6
police,2020-21,police__null__education and training__recruits training school of assam__null__minor works,2055__0__3__437__0__14,0,0.03,0.03,0.0279,level_6
police,2021-22,police__null__education and training__recruits training school of assam__null__minor works,2055__0__3__437__0__14,0,0.0279,0.0279,0.027000000000000003,level_6
police,2022-23,police__null__education and training__recruits training school of assam__null__minor works,2055__0__3__437__0__14,0,0.027000000000000003,0.027000000000000003,0,level_6
police,2018-19,police__null__education and training__battalion training centre__null__salaries,2055__0__3__439__0__1,7.3104,8.6724,10.8524,14.3999,level_6
police,2019-20,police__null__education and training__battalion training centre__null__salaries,2055__0__3__439__0__1,9.558200000000001,14.3999,15.410900000000002,16.6083,level_6
police,2020-21,police__null__education and training__battalion training centre__null__salaries,2055__0__3__439__0__1,10.4455,16.6083,16.8183,12.1679,level_6
police,2021-22,police__null__education and training__battalion training centre__null__salaries,2055__0__3__439__0__1,10.8063,12.1679,13.7679,13.3406,level_6
police,2022-23,police__null__education and training__battalion training centre__null__salaries,2055__0__3__439__0__1,11.1573,13.3406,14.3406,0,level_6
police,2018-19,police__null__education and training__battalion training centre__null__travel expenses,2055__0__3__439__0__3,0.0622,0.132,0.132,0.1452,level_6
police,2019-20,police__null__education and training__battalion training centre__null__travel expenses,2055__0__3__439__0__3,0.040999999999999995,0.1452,0.1452,0.15,level_6
police,2020-21,police__null__education and training__battalion training centre__null__travel expenses,2055__0__3__439__0__3,0.0489,0.15,0.15,0.13949999999999999,level_6
police,2021-22,police__null__education and training__battalion training centre__null__travel expenses,2055__0__3__439__0__3,0.057,0.13949999999999999,0.13949999999999999,0.07200000000000001,level_6
police,2022-23,police__null__education and training__battalion training centre__null__travel expenses,2055__0__3__439__0__3,0.075,0.07200000000000001,0.07200000000000001,0,level_6
police,2018-19,police__null__education and training__battalion training centre__null__office expenses,2055__0__3__439__0__4,0.0794,0.185,0.185,0.2981,level_6
police,2019-20,police__null__education and training__battalion training centre__null__office expenses,2055__0__3__439__0__4,0.1063,0.2981,0.3851,0.3519,level_6
police,2020-21,police__null__education and training__battalion training centre__null__office expenses,2055__0__3__439__0__4,0.4017,0.3519,0.4019,0.3715,level_6
police,2021-22,police__null__education and training__battalion training centre__null__office expenses,2055__0__3__439__0__4,0.24760000000000001,0.3715,0.4765,0.2623,level_6
police,2022-23,police__null__education and training__battalion training centre__null__office expenses,2055__0__3__439__0__4,0.1274,0.2623,0.3023,0,level_6
police,2018-19,police__null__education and training__battalion training centre__null__minor works,2055__0__3__439__0__14,0,0.025,0.025,0.0275,level_6
police,2019-20,police__null__education and training__battalion training centre__null__minor works,2055__0__3__439__0__14,0,0.0275,0.0275,0.3811,level_6
police,2020-21,police__null__education and training__battalion training centre__null__minor works,2055__0__3__439__0__14,0,0.3811,0.3811,0.465,level_6
police,2021-22,police__null__education and training__battalion training centre__null__minor works,2055__0__3__439__0__14,0,0.465,0.465,0.09,level_6
police,2022-23,police__null__education and training__battalion training centre__null__minor works,2055__0__3__439__0__14,0,0.09,0.09,0,level_6
police,2018-19,police__null__education and training__assam police academy (training)__null__salaries,2055__0__3__440__0__1,0,0.7561999999999999,0.7561999999999999,0.7559999999999999,level_6
police,2019-20,police__null__education and training__assam police academy (training)__null__salaries,2055__0__3__440__0__1,0.9765,0.7559999999999999,0.7559999999999999,1.016,level_6
police,2020-21,police__null__education and training__assam police academy (training)__null__salaries,2055__0__3__440__0__1,0.7240000000000001,1.016,1.016,0.9449,level_6
police,2021-22,police__null__education and training__assam police academy (training)__null__salaries,2055__0__3__440__0__1,0.706,0.9449,0.9449,0.8504,level_6
police,2022-23,police__null__education and training__assam police academy (training)__null__salaries,2055__0__3__440__0__1,0.684,0.8504,0.8504,0,level_6
police,2018-19,police__null__education and training__assam police academy (training)__null__travel expenses,2055__0__3__440__0__3,0.0027,0.022000000000000002,0.022000000000000002,0.0242,level_6
police,2019-20,police__null__education and training__assam police academy (training)__null__travel expenses,2055__0__3__440__0__3,0,0.0242,0.0242,0.0242,level_6
police,2020-21,police__null__education and training__assam police academy (training)__null__travel expenses,2055__0__3__440__0__3,0,0.0242,0.0242,0.0225,level_6
police,2021-22,police__null__education and training__assam police academy (training)__null__travel expenses,2055__0__3__440__0__3,0,0.0225,0.0225,0.009000000000000001,level_6
police,2022-23,police__null__education and training__assam police academy (training)__null__travel expenses,2055__0__3__440__0__3,0,0.009000000000000001,0.009000000000000001,0,level_6
police,2018-19,police__null__education and training__assam police academy (training)__null__office expenses,2055__0__3__440__0__4,0.1891,0.33130000000000004,0.33130000000000004,0.41259999999999997,level_6
police,2019-20,police__null__education and training__assam police academy (training)__null__office expenses,2055__0__3__440__0__4,0.0553,0.41259999999999997,0.4226,0.2673,level_6
police,2020-21,police__null__education and training__assam police academy (training)__null__office expenses,2055__0__3__440__0__4,0.1752,0.2673,0.2673,0.18450000000000003,level_6
police,2021-22,police__null__education and training__assam police academy (training)__null__office expenses,2055__0__3__440__0__4,0.09519999999999999,0.18450000000000003,0.18450000000000003,0.1125,level_6
police,2022-23,police__null__education and training__assam police academy (training)__null__office expenses,2055__0__3__440__0__4,0.08,0.1125,0.1325,0,level_6
police,2018-19,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries,2055__0__101__442__0__1,20.2008,27.6721,31.2321,28.416099999999997,level_6
police,2019-20,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries,2055__0__101__442__0__1,27.1021,28.416099999999997,28.916099999999997,32.0713,level_6
police,2020-21,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries,2055__0__101__442__0__1,30.938699999999997,32.0713,32.6713,37.47560000000001,level_6
police,2021-22,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries,2055__0__101__442__0__1,33.8696,37.47560000000001,37.775600000000004,34.78790000000001,level_6
police,2022-23,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries,2055__0__101__442__0__1,30.1571,34.78790000000001,34.78790000000001,44.7768,level_6
police,2018-19,police__null__criminal investigation and vigilance__criminal investigation department__null__travel expenses,2055__0__101__442__0__3,0.2218,0.4664,0.4664,0.41,level_6
police,2019-20,police__null__criminal investigation and vigilance__criminal investigation department__null__travel expenses,2055__0__101__442__0__3,0.2445,0.41,0.41,0.45,level_6
police,2020-21,police__null__criminal investigation and vigilance__criminal investigation department__null__travel expenses,2055__0__101__442__0__3,0.2335,0.45,0.45,0.41850000000000004,level_6
police,2021-22,police__null__criminal investigation and vigilance__criminal investigation department__null__travel expenses,2055__0__101__442__0__3,0.36469999999999997,0.41850000000000004,0.41850000000000004,0.135,level_6
police,2022-23,police__null__criminal investigation and vigilance__criminal investigation department__null__travel expenses,2055__0__101__442__0__3,0.09570000000000001,0.135,0.235,0.1215,level_6
police,2018-19,police__null__criminal investigation and vigilance__criminal investigation department__null__office expenses,2055__0__101__442__0__4,0.34149999999999997,0.44799999999999995,0.44799999999999995,1.2255,level_6
police,2019-20,police__null__criminal investigation and vigilance__criminal investigation department__null__office expenses,2055__0__101__442__0__4,0.3978,1.2255,1.942,2.0491,level_6
police,2020-21,police__null__criminal investigation and vigilance__criminal investigation department__null__office expenses,2055__0__101__442__0__4,1.2214,2.0491,2.0991,1.9498000000000002,level_6
police,2021-22,police__null__criminal investigation and vigilance__criminal investigation department__null__office expenses,2055__0__101__442__0__4,1.2024,1.9498000000000002,1.9498000000000002,1.6382999999999999,level_6
police,2022-23,police__null__criminal investigation and vigilance__criminal investigation department__null__office expenses,2055__0__101__442__0__4,1.225,1.6382999999999999,1.7172999999999998,1.4863,level_6
police,2018-19,police__null__criminal investigation and vigilance__criminal investigation department__null__secret service expenditure,2055__0__101__442__0__12,0.08,0.12,0.12,0.15,level_6
police,2019-20,police__null__criminal investigation and vigilance__criminal investigation department__null__secret service expenditure,2055__0__101__442__0__12,0.12,0.15,0.15,0.165,level_6
police,2020-21,police__null__criminal investigation and vigilance__criminal investigation department__null__secret service expenditure,2055__0__101__442__0__12,0.15,0.165,0.165,0.1535,level_6
police,2021-22,police__null__criminal investigation and vigilance__criminal investigation department__null__secret service expenditure,2055__0__101__442__0__12,0.165,0.1535,0.1535,0.1382,level_6
police,2022-23,police__null__criminal investigation and vigilance__criminal investigation department__null__secret service expenditure,2055__0__101__442__0__12,0.1535,0.1382,0.1382,0.1244,level_6
police,2018-19,police__null__criminal investigation and vigilance__criminal investigation department__null__minor works,2055__0__101__442__0__14,0,0.055,0.055,0.0605,level_6
police,2019-20,police__null__criminal investigation and vigilance__criminal investigation department__null__minor works,2055__0__101__442__0__14,0,0.0605,0.0605,0.25,level_6
police,2020-21,police__null__criminal investigation and vigilance__criminal investigation department__null__minor works,2055__0__101__442__0__14,0.0454,0.25,0.25,0.1953,level_6
police,2021-22,police__null__criminal investigation and vigilance__criminal investigation department__null__minor works,2055__0__101__442__0__14,0,0.1953,0.1953,0.045,level_6
police,2022-23,police__null__criminal investigation and vigilance__criminal investigation department__null__minor works,2055__0__101__442__0__14,0,0.045,0.045,0.009000000000000001,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch__null__salaries,2055__0__101__443__0__1,114.46260000000001,179.13350000000003,239.66350000000003,248.2812,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch__null__salaries,2055__0__101__443__0__1,156.5264,248.2812,272.99120000000005,308.33799999999997,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch__null__salaries,2055__0__101__443__0__1,166.7391,308.33799999999997,311.83799999999997,185.9894,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch__null__salaries,2055__0__101__443__0__1,167.1004,185.9894,186.9894,171.25949999999997,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch__null__salaries,2055__0__101__443__0__1,160.6983,171.25949999999997,176.25949999999997,251.1427,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch__null__secret service expenditure,2055__0__101__443__0__12,9.86,8.5,8.5,9.35,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch__null__secret service expenditure,2055__0__101__443__0__12,10.8,9.35,11.35,12.48,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch__null__secret service expenditure,2055__0__101__443__0__12,12.75,12.48,12.48,13.02,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch__null__secret service expenditure,2055__0__101__443__0__12,16.48,13.02,18.02,36,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch__null__secret service expenditure,2055__0__101__443__0__12,21.52,36,36,19.8,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch__null__minor works,2055__0__101__443__0__14,0.0466,0.05,0.05,0.055,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch__null__minor works,2055__0__101__443__0__14,0,0.055,0.055,0.06,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch__null__minor works,2055__0__101__443__0__14,0.05,0.06,0.06,0.465,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch__null__minor works,2055__0__101__443__0__14,0,0.465,0.465,0.225,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch__null__minor works,2055__0__101__443__0__14,0,0.225,0.225,0.198,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries,2055__0__101__445__0__1,4.1078,5.132000000000001,7.162000000000001,10.815999999999999,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries,2055__0__101__445__0__1,4.1947,10.815999999999999,11.165999999999999,6.6985,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries,2055__0__101__445__0__1,5.6566,6.6985,7.1485,6.1227,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries,2055__0__101__445__0__1,5.6293,6.1227,6.3427,6.9289,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries,2055__0__101__445__0__1,5.6797,6.9289,6.9289,8.995,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo)__null__travel expenses,2055__0__101__445__0__3,0.0344,0.1,0.1,0.08,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo)__null__travel expenses,2055__0__101__445__0__3,0.0449,0.08,0.08,0.08800000000000001,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo)__null__travel expenses,2055__0__101__445__0__3,0.0368,0.08800000000000001,0.08800000000000001,0.0818,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo)__null__travel expenses,2055__0__101__445__0__3,0.0481,0.0818,0.0818,0.045,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch (bieo)__null__travel expenses,2055__0__101__445__0__3,0.0124,0.045,0.065,0.0405,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo)__null__office expenses,2055__0__101__445__0__4,0.09939999999999999,0.2306,0.2306,0.45799999999999996,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo)__null__office expenses,2055__0__101__445__0__4,0.0767,0.45799999999999996,0.5479999999999999,0.6154999999999999,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo)__null__office expenses,2055__0__101__445__0__4,0.5345,0.6154999999999999,0.7254999999999999,0.7381,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo)__null__office expenses,2055__0__101__445__0__4,0.49670000000000003,0.7381,0.7381,0.6176999999999999,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch (bieo)__null__office expenses,2055__0__101__445__0__4,0.3901,0.6176999999999999,0.7227,0.5618,level_6
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo)__null__secret service expenditure,2055__0__101__445__0__12,0.06,0.1,0.1,0.11,level_6
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo)__null__secret service expenditure,2055__0__101__445__0__12,0.15,0.11,0.11,0.15,level_6
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo)__null__secret service expenditure,2055__0__101__445__0__12,0.11,0.15,0.15,0.13949999999999999,level_6
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo)__null__secret service expenditure,2055__0__101__445__0__12,0.15,0.13949999999999999,0.13949999999999999,0.12560000000000002,level_6
police,2022-23,police__null__criminal investigation and vigilance__special branch (bieo)__null__secret service expenditure,2055__0__101__445__0__12,0.13949999999999999,0.12560000000000002,0.12560000000000002,0.113,level_6
police,2018-19,police__null__special police__armed police battalions__null__salaries,2055__0__104__446__0__1,533.8611,844.3892999999999,920.7892999999999,881.6344,level_6
police,2019-20,police__null__special police__armed police battalions__null__salaries,2055__0__104__446__0__1,668.3610000000001,881.6344,881.6344,1030.9009999999998,level_6
police,2020-21,police__null__special police__armed police battalions__null__salaries,2055__0__104__446__0__1,722.9741,1030.9009999999998,1032.001,883.5728,level_6
police,2021-22,police__null__special police__armed police battalions__null__salaries,2055__0__104__446__0__1,785.6855,883.5728,886.5728,914.4978,level_6
police,2022-23,police__null__special police__armed police battalions__null__salaries,2055__0__104__446__0__1,806.5157,914.4978,964.4978,1070.9475,level_6
police,2018-19,police__null__special police__armed police battalions__null__travel expenses,2055__0__104__446__0__3,3.6689999999999996,4.72,4.72,5.202000000000001,level_6
police,2019-20,police__null__special police__armed police battalions__null__travel expenses,2055__0__104__446__0__3,4.94,5.202000000000001,5.202000000000001,5.7112,level_6
police,2020-21,police__null__special police__armed police battalions__null__travel expenses,2055__0__104__446__0__3,4.8018,5.7112,5.7112,5.3114,level_6
police,2021-22,police__null__special police__armed police battalions__null__travel expenses,2055__0__104__446__0__3,4.2115,5.3114,5.3114,3.6,level_6
police,2022-23,police__null__special police__armed police battalions__null__travel expenses,2055__0__104__446__0__3,3.9797000000000002,3.6,3.6,3.24,level_6
police,2018-19,police__null__special police__armed police battalions__null__office expenses,2055__0__104__446__0__4,4.711600000000001,6.6476999999999995,6.8915999999999995,12.648699999999998,level_6
police,2019-20,police__null__special police__armed police battalions__null__office expenses,2055__0__104__446__0__4,5.6964999999999995,12.648699999999998,13.278699999999999,13.6173,level_6
police,2020-21,police__null__special police__armed police battalions__null__office expenses,2055__0__104__446__0__4,11.623199999999999,13.6173,14.9223,12.861600000000001,level_6
police,2021-22,police__null__special police__armed police battalions__null__office expenses,2055__0__104__446__0__4,9.9761,12.861600000000001,13.4616,11.003800000000002,level_6
police,2022-23,police__null__special police__armed police battalions__null__office expenses,2055__0__104__446__0__4,8.5991,11.003800000000002,11.603800000000001,10.2014,level_6
police,2018-19,police__null__special police__assam nagaland border__null__secret service expenditure,2055__0__104__447__0__12,0.0096,0.015,0.015,0.0165,level_6
