budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
police,2021-22,police__null__education and training__police training college,2055__0__3__435,12.5617,14.6907,16.3207,14.7534,level_4,police__education and training__police training college,4,4,1221,Police -> Education And Training -> Police Training College,education and training,police_education_and_training_police_training_college
police,2018-19,police__null__education and training__armed police training centre,2055__0__3__436,3.2458,2.7270999999999996,2.8270999999999997,8.8313,level_4,police__education and training__armed police training centre,4,4,1222,Police -> Education And Training -> Armed Police Training Centre,education and training - armed police training centre,police_education_and_training_armed_police_training_centre
police,2019-20,police__null__education and training__armed police training centre,2055__0__3__436,2.3724,8.8313,9.0553,3.4898,level_4,police__education and training__armed police training centre,4,4,1223,Police -> Education And Training -> Armed Police Training Centre,education and training - armed police training centre,police_education_and_training_armed_police_training_centre
police,2020-21,police__null__education and training__armed police training centre,2055__0__3__436,2.7595,3.4898,3.7398,3.7256,level_4,police__education and training__armed police training centre,4,4,1224,Police -> Education And Training -> Armed Police Training Centre,education and training - armed police training centre,police_education_and_training_armed_police_training_centre
police,2021-22,police__null__education and training__armed police training centre,2055__0__3__436,2.5951,3.7256,3.8056,2.9144,level_4,police__education and training__armed police training centre,4,4,1225,Police -> Education And Training -> Armed Police Training Centre,education and training - armed police training centre,police_education_and_training_armed_police_training_centre
police,2018-19,police__null__education and training__recruits training school of assam,2055__0__3__437,4.3148,5.388,8.408000000000001,7.623099999999999,level_4,police__education and training__recruits training school of assam,4,4,1226,Police -> Education And Training -> Recruits Training School Of Assam,education and training,police_education_and_training_recruits_training_school_of_assam
police,2019-20,police__null__education and training__recruits training school of assam,2055__0__3__437,4.8178,7.623099999999999,7.6471,8.4536,level_4,police__education and training__recruits training school of assam,4,4,1227,Police -> Education And Training -> Recruits Training School Of Assam,education and training,police_education_and_training_recruits_training_school_of_assam
police,2020-21,police__null__education and training__recruits training school of assam,2055__0__3__437,5.4510000000000005,8.4536,8.6936,7.2731,level_4,police__education and training__recruits training school of assam,4,4,1228,Police -> Education And Training -> Recruits Training School Of Assam,education and training,police_education_and_training_recruits_training_school_of_assam
police,2021-22,police__null__education and training__recruits training school of assam,2055__0__3__437,6.052899999999999,7.2731,8.183100000000001,7.7247,level_4,police__education and training__recruits training school of assam,4,4,1229,Police -> Education And Training -> Recruits Training School Of Assam,education and training,police_education_and_training_recruits_training_school_of_assam
police,2018-19,police__null__education and training__battalion training centre,2055__0__3__439,7.6575,9.7835,11.9635,14.991700000000002,level_4,police__education and training__battalion training centre,4,4,1230,Police -> Education And Training -> Battalion Training Centre,education and training - battalion training centre,police_education_and_training_battalion_training_centre
police,2019-20,police__null__education and training__battalion training centre,2055__0__3__439,9.9694,14.991700000000002,16.2397,17.7824,level_4,police__education and training__battalion training centre,4,4,1231,Police -> Education And Training -> Battalion Training Centre,education and training - battalion training centre,police_education_and_training_battalion_training_centre
police,2020-21,police__null__education and training__battalion training centre,2055__0__3__439,11.2584,17.7824,18.0424,13.3681,level_4,police__education and training__battalion training centre,4,4,1232,Police -> Education And Training -> Battalion Training Centre,education and training - battalion training centre,police_education_and_training_battalion_training_centre
police,2021-22,police__null__education and training__battalion training centre,2055__0__3__439,11.110900000000001,13.3681,15.0731,13.8288,level_4,police__education and training__battalion training centre,4,4,1233,Police -> Education And Training -> Battalion Training Centre,education and training - battalion training centre,police_education_and_training_battalion_training_centre
police,2018-19,police__null__education and training__assam police academy (training),2055__0__3__440,0.3397,1.355,1.355,1.2794,level_4,police__education and training__assam police academy (training),4,4,1234,Police -> Education And Training -> Assam Police Academy (Training),education and training,police_education_and_training_assam_police_academy_(training)
police,2019-20,police__null__education and training__assam police academy (training),2055__0__3__440,1.0378,1.2794,1.2894,1.3741,level_4,police__education and training__assam police academy (training),4,4,1235,Police -> Education And Training -> Assam Police Academy (Training),education and training,police_education_and_training_assam_police_academy_(training)
police,2020-21,police__null__education and training__assam police academy (training),2055__0__3__440,0.8992,1.3741,1.3741,1.2138,level_4,police__education and training__assam police academy (training),4,4,1236,Police -> Education And Training -> Assam Police Academy (Training),education and training,police_education_and_training_assam_police_academy_(training)
police,2021-22,police__null__education and training__assam police academy (training),2055__0__3__440,0.8011999999999999,1.2138,1.2138,0.9809,level_4,police__education and training__assam police academy (training),4,4,1237,Police -> Education And Training -> Assam Police Academy (Training),education and training,police_education_and_training_assam_police_academy_(training)
police,2018-19,police__null__criminal investigation and vigilance__criminal investigation department,2055__0__101__442,23.0154,29.7962,33.416199999999996,34.641799999999996,level_4,police__criminal investigation and vigilance__criminal investigation department,4,4,1238,Police -> Criminal Investigation And Vigilance -> Criminal Investigation Department,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_criminal_investigation_department
police,2019-20,police__null__criminal investigation and vigilance__criminal investigation department,2055__0__101__442,28.1735,34.641799999999996,36.3225,40.1946,level_4,police__criminal investigation and vigilance__criminal investigation department,4,4,1239,Police -> Criminal Investigation And Vigilance -> Criminal Investigation Department,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_criminal_investigation_department
police,2020-21,police__null__criminal investigation and vigilance__criminal investigation department,2055__0__101__442,32.9691,40.1946,40.9564,46.9701,level_4,police__criminal investigation and vigilance__criminal investigation department,4,4,1240,Police -> Criminal Investigation And Vigilance -> Criminal Investigation Department,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_criminal_investigation_department
police,2021-22,police__null__criminal investigation and vigilance__criminal investigation department,2055__0__101__442,35.982,46.9701,47.703500000000005,43.6926,level_4,police__criminal investigation and vigilance__criminal investigation department,4,4,1241,Police -> Criminal Investigation And Vigilance -> Criminal Investigation Department,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_criminal_investigation_department
police,2018-19,police__null__criminal investigation and vigilance__special branch,2055__0__101__443,136.9193,214.468,274.998,291.5049,level_4,police__criminal investigation and vigilance__special branch,4,4,1242,Police -> Criminal Investigation And Vigilance -> Special Branch,criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch
police,2019-20,police__null__criminal investigation and vigilance__special branch,2055__0__101__443,179.2694,291.5049,318.9069,374.4778,level_4,police__criminal investigation and vigilance__special branch,4,4,1243,Police -> Criminal Investigation And Vigilance -> Special Branch,criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch
police,2020-21,police__null__criminal investigation and vigilance__special branch,2055__0__101__443,197.4091,374.4778,378.2819,232.4952,level_4,police__criminal investigation and vigilance__special branch,4,4,1244,Police -> Criminal Investigation And Vigilance -> Special Branch,criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch
police,2021-22,police__null__criminal investigation and vigilance__special branch,2055__0__101__443,209.2264,232.4952,238.7652,231.7553,level_4,police__criminal investigation and vigilance__special branch,4,4,1245,Police -> Criminal Investigation And Vigilance -> Special Branch,criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch
police,2018-19,police__null__criminal investigation and vigilance__special branch (bieo),2055__0__101__445,4.5339,6.0961,8.126100000000001,11.7269,level_4,police__criminal investigation and vigilance__special branch (bieo),4,4,1246,Police -> Criminal Investigation And Vigilance -> Special Branch (Bieo),criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch_(bieo)
police,2019-20,police__null__criminal investigation and vigilance__special branch (bieo),2055__0__101__445,4.4787,11.7269,12.1669,8.122800000000002,level_4,police__criminal investigation and vigilance__special branch (bieo),4,4,1247,Police -> Criminal Investigation And Vigilance -> Special Branch (Bieo),criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch_(bieo)
police,2020-21,police__null__criminal investigation and vigilance__special branch (bieo),2055__0__101__445,6.3799,8.122800000000002,8.873000000000001,7.8076,level_4,police__criminal investigation and vigilance__special branch (bieo),4,4,1248,Police -> Criminal Investigation And Vigilance -> Special Branch (Bieo),criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch_(bieo)
police,2021-22,police__null__criminal investigation and vigilance__special branch (bieo),2055__0__101__445,6.3938,7.8076,8.0276,8.1323,level_4,police__criminal investigation and vigilance__special branch (bieo),4,4,1249,Police -> Criminal Investigation And Vigilance -> Special Branch (Bieo),criminal investigation and vigilance - special branch,police_criminal_investigation_and_vigilance_special_branch_(bieo)
police,2018-19,police__null__criminal investigation and vigilance__general security related expenditure,2055__0__101__3191,92.7601,125.816,125.816,120.66,level_4,police__criminal investigation and vigilance__general security related expenditure,4,4,1250,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure
police,2019-20,police__null__criminal investigation and vigilance__general security related expenditure,2055__0__101__3191,116.2851,120.66,120.66,125.66,level_4,police__criminal investigation and vigilance__general security related expenditure,4,4,1251,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure
police,2020-21,police__null__criminal investigation and vigilance__general security related expenditure,2055__0__101__3191,115.8698,125.66,160.66,149.358,level_4,police__criminal investigation and vigilance__general security related expenditure,4,4,1252,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure
police,2021-22,police__null__criminal investigation and vigilance__general security related expenditure,2055__0__101__3191,150.9995,149.358,149.358,128.07,level_4,police__criminal investigation and vigilance__general security related expenditure,4,4,1253,Police -> Criminal Investigation And Vigilance -> General Security Related Expenditure,criminal investigation and vigilance,police_criminal_investigation_and_vigilance_general_security_related_expenditure
police,2018-19,police__null__special police__armed police battalions,2055__0__104__446,557.3748,874.6848,951.3387,908.0823,level_4,police__special police__armed police battalions,4,4,1254,Police -> Special Police -> Armed Police Battalions,special police,police_special_police_armed_police_battalions
police,2019-20,police__null__special police__armed police battalions,2055__0__104__446,684.7159000000001,908.0823,908.7123,1063.3716,level_4,police__special police__armed police battalions,4,4,1255,Police -> Special Police -> Armed Police Battalions,special police,police_special_police_armed_police_battalions
police,2020-21,police__null__special police__armed police battalions,2055__0__104__446,746.1195,1063.3716,1065.8366,913.4385,level_4,police__special police__armed police battalions,4,4,1256,Police -> Special Police -> Armed Police Battalions,special police,police_special_police_armed_police_battalions
police,2021-22,police__null__special police__armed police battalions,2055__0__104__446,804.3466000000001,913.4385,917.0885,934.8685,level_4,police__special police__armed police battalions,4,4,1257,Police -> Special Police -> Armed Police Battalions,special police,police_special_police_armed_police_battalions
police,2018-19,police__null__special police__assam nagaland border,2055__0__104__447,0.0245,0.2392,0.2392,0.0496,level_4,police__special police__assam nagaland border,4,4,1258,Police -> Special Police -> Assam Nagaland Border,special police,police_special_police_assam_nagaland_border
police,2019-20,police__null__special police__assam nagaland border,2055__0__104__447,0.021,0.0496,0.0496,0.0165,level_4,police__special police__assam nagaland border,4,4,1259,Police -> Special Police -> Assam Nagaland Border,special police,police_special_police_assam_nagaland_border
police,2020-21,police__null__special police__assam nagaland border,2055__0__104__447,0.0165,0.0165,0.0165,0.0153,level_4,police__special police__assam nagaland border,4,4,1260,Police -> Special Police -> Assam Nagaland Border,special police,police_special_police_assam_nagaland_border
police,2021-22,police__null__special police__assam nagaland border,2055__0__104__447,0.0165,0.0153,0.0153,0.0138,level_4,police__special police__assam nagaland border,4,4,1261,Police -> Special Police -> Assam Nagaland Border,special police,police_special_police_assam_nagaland_border
police,2018-19,police__null__special police__general security related expenditure,2055__0__104__3191,7.3451,15.56,15.56,14.575,level_4,police__special police__general security related expenditure,4,4,1262,Police -> Special Police -> General Security Related Expenditure,special police,police_special_police_general_security_related_expenditure
police,2019-20,police__null__special police__general security related expenditure,2055__0__104__3191,13.2499,14.575,14.575,17,level_4,police__special police__general security related expenditure,4,4,1263,Police -> Special Police -> General Security Related Expenditure,special police,police_special_police_general_security_related_expenditure
police,2020-21,police__null__special police__general security related expenditure,2055__0__104__3191,14.575,17,17,17.8141,level_4,police__special police__general security related expenditure,4,4,1264,Police -> Special Police -> General Security Related Expenditure,special police,police_special_police_general_security_related_expenditure
police,2021-22,police__null__special police__general security related expenditure,2055__0__104__3191,13.7107,17.8141,17.8141,18,level_4,police__special police__general security related expenditure,4,4,1265,Police -> Special Police -> General Security Related Expenditure,special police,police_special_police_general_security_related_expenditure
police,2018-19,police__null__district police__district police proper,2055__0__109__145,800.1819,1082.6782,1194.2111,1399.7459,level_4,police__district police__district police proper,4,4,1266,Police -> District Police -> District Police Proper,district police - district police proper,police_district_police_district_police_proper
police,2019-20,police__null__district police__district police proper,2055__0__109__145,959.794,1399.7459,1484.5362,1699.0495999999998,level_4,police__district police__district police proper,4,4,1267,Police -> District Police -> District Police Proper,district police - district police proper,police_district_police_district_police_proper
police,2020-21,police__null__district police__district police proper,2055__0__109__145,1167.8072,1699.0495999999998,1720.7496,1292.1468,level_4,police__district police__district police proper,4,4,1268,Police -> District Police -> District Police Proper,district police - district police proper,police_district_police_district_police_proper
police,2021-22,police__null__district police__district police proper,2055__0__109__145,1193.875,1292.1468,1420.3192,1577.2609,level_4,police__district police__district police proper,4,4,1269,Police -> District Police -> District Police Proper,district police - district police proper,police_district_police_district_police_proper
police,2018-19,police__null__district police__women police,2055__0__109__256,8.1222,11.576,15.130999999999998,13.6038,level_4,police__district police__women police,4,4,1270,Police -> District Police -> Women Police,district police - women police,police_district_police_women_police
police,2019-20,police__null__district police__women police,2055__0__109__256,10.4561,13.6038,14.7138,16.5368,level_4,police__district police__women police,4,4,1271,Police -> District Police -> Women Police,district police - women police,police_district_police_women_police
police,2020-21,police__null__district police__women police,2055__0__109__256,11.1039,16.5368,17.236800000000002,13.131899999999998,level_4,police__district police__women police,4,4,1272,Police -> District Police -> Women Police,district police - women police,police_district_police_women_police
police,2021-22,police__null__district police__women police,2055__0__109__256,11.6074,13.131899999999998,13.631899999999998,16.561500000000002,level_4,police__district police__women police,4,4,1273,Police -> District Police -> Women Police,district police - women police,police_district_police_women_police
police,2018-19,police__null__district police__home guard,2055__0__109__281,91.4779,111.506,111.506,120.96,level_4,police__district police__home guard,4,4,1274,Police -> District Police -> Home Guard,district police,police_district_police_home_guard
police,2019-20,police__null__district police__home guard,2055__0__109__281,91.2845,120.96,123.5653,131.0387,level_4,police__district police__home guard,4,4,1275,Police -> District Police -> Home Guard,district police,police_district_police_home_guard
police,2020-21,police__null__district police__home guard,2055__0__109__281,106.8482,131.0387,133.644,159.577,level_4,police__district police__home guard,4,4,1276,Police -> District Police -> Home Guard,district police,police_district_police_home_guard
police,2021-22,police__null__district police__home guard,2055__0__109__281,114.8927,159.577,180.077,179.2362,level_4,police__district police__home guard,4,4,1277,Police -> District Police -> Home Guard,district police,police_district_police_home_guard
police,2018-19,police__null__district police__implementation of police commission recommendation,2055__0__109__448,1.7054,2.1335,2.4835000000000003,2.3192,level_4,police__district police__implementation of police commission recommendation,4,4,1278,Police -> District Police -> Implementation Of Police Commission Recommendation,district police,police_district_police_implementation_of_police_commission_recommendation
police,2019-20,police__null__district police__implementation of police commission recommendation,2055__0__109__448,2.0594,2.3192,2.3192,3.05,level_4,police__district police__implementation of police commission recommendation,4,4,1279,Police -> District Police -> Implementation Of Police Commission Recommendation,district police,police_district_police_implementation_of_police_commission_recommendation
police,2020-21,police__null__district police__implementation of police commission recommendation,2055__0__109__448,1.9991,3.05,3.05,2.3695,level_4,police__district police__implementation of police commission recommendation,4,4,1280,Police -> District Police -> Implementation Of Police Commission Recommendation,district police,police_district_police_implementation_of_police_commission_recommendation
police,2021-22,police__null__district police__implementation of police commission recommendation,2055__0__109__448,1.9772,2.3695,2.3695,2.3458,level_4,police__district police__implementation of police commission recommendation,4,4,1281,Police -> District Police -> Implementation Of Police Commission Recommendation,district police,police_district_police_implementation_of_police_commission_recommendation
police,2018-19,police__null__district police__new police stations & outposts,2055__0__109__449,14.1683,19.3014,26.8724,29.598699999999997,level_4,police__district police__new police stations & outposts,4,4,1282,Police -> District Police -> New Police Stations & Outposts,district police,police_district_police_new_police_stations_&_outposts
police,2019-20,police__null__district police__new police stations & outposts,2055__0__109__449,17.5624,29.598699999999997,30.598699999999997,34.765100000000004,level_4,police__district police__new police stations & outposts,4,4,1283,Police -> District Police -> New Police Stations & Outposts,district police,police_district_police_new_police_stations_&_outposts
police,2020-21,police__null__district police__new police stations & outposts,2055__0__109__449,23.1929,34.765100000000004,34.865100000000005,27.5258,level_4,police__district police__new police stations & outposts,4,4,1284,Police -> District Police -> New Police Stations & Outposts,district police,police_district_police_new_police_stations_&_outposts
police,2021-22,police__null__district police__new police stations & outposts,2055__0__109__449,24.4465,27.5258,27.5258,31.8879,level_4,police__district police__new police stations & outposts,4,4,1285,Police -> District Police -> New Police Stations & Outposts,district police,police_district_police_new_police_stations_&_outposts
police,2018-19,police__null__district police__re-organisation of prosecution staff,2055__0__109__450,0.39770000000000005,0.5928,0.5928,0.8823000000000001,level_4,police__district police__re-organisation of prosecution staff,4,4,1286,Police -> District Police -> Re-Organisation Of Prosecution Staff,district police,police_district_police_re-organisation_of_prosecution_staff
police,2019-20,police__null__district police__re-organisation of prosecution staff,2055__0__109__450,0.4535,0.8823000000000001,0.8823000000000001,0.6736,level_4,police__district police__re-organisation of prosecution staff,4,4,1287,Police -> District Police -> Re-Organisation Of Prosecution Staff,district police,police_district_police_re-organisation_of_prosecution_staff
police,2020-21,police__null__district police__re-organisation of prosecution staff,2055__0__109__450,0.4622,0.6736,0.7686,0.4679,level_4,police__district police__re-organisation of prosecution staff,4,4,1288,Police -> District Police -> Re-Organisation Of Prosecution Staff,district police,police_district_police_re-organisation_of_prosecution_staff
police,2021-22,police__null__district police__re-organisation of prosecution staff,2055__0__109__450,0.3964,0.4679,0.5679,0.5622,level_4,police__district police__re-organisation of prosecution staff,4,4,1289,Police -> District Police -> Re-Organisation Of Prosecution Staff,district police,police_district_police_re-organisation_of_prosecution_staff
police,2018-19,police__null__district police__explosive magazine guards,2055__0__109__451,0.9926,2.2883,2.3083,2.21,level_4,police__district police__explosive magazine guards,4,4,1290,Police -> District Police -> Explosive Magazine Guards,district police,police_district_police_explosive_magazine_guards
police,2019-20,police__null__district police__explosive magazine guards,2055__0__109__451,1.4191999999999998,2.21,2.23,2.5292,level_4,police__district police__explosive magazine guards,4,4,1291,Police -> District Police -> Explosive Magazine Guards,district police,police_district_police_explosive_magazine_guards
police,2020-21,police__null__district police__explosive magazine guards,2055__0__109__451,1.6027,2.5292,2.8092,1.7109,level_4,police__district police__explosive magazine guards,4,4,1292,Police -> District Police -> Explosive Magazine Guards,district police,police_district_police_explosive_magazine_guards
police,2021-22,police__null__district police__explosive magazine guards,2055__0__109__451,1.6303,1.7109,2.0109,2.2798,level_4,police__district police__explosive magazine guards,4,4,1293,Police -> District Police -> Explosive Magazine Guards,district police,police_district_police_explosive_magazine_guards
police,2018-19,police__null__district police__liquor prohibition staff,2055__0__109__452,3.4197,5.199400000000001,5.774400000000001,6.6704,level_4,police__district police__liquor prohibition staff,4,4,1294,Police -> District Police -> Liquor Prohibition Staff,district police,police_district_police_liquor_prohibition_staff
police,2019-20,police__null__district police__liquor prohibition staff,2055__0__109__452,4.279,6.6704,6.6804,7.3784,level_4,police__district police__liquor prohibition staff,4,4,1295,Police -> District Police -> Liquor Prohibition Staff,district police,police_district_police_liquor_prohibition_staff
police,2020-21,police__null__district police__liquor prohibition staff,2055__0__109__452,4.6403,7.3784,7.479400000000001,5.3196,level_4,police__district police__liquor prohibition staff,4,4,1296,Police -> District Police -> Liquor Prohibition Staff,district police,police_district_police_liquor_prohibition_staff
police,2021-22,police__null__district police__liquor prohibition staff,2055__0__109__452,4.69,5.3196,5.6196,6.2303,level_4,police__district police__liquor prohibition staff,4,4,1297,Police -> District Police -> Liquor Prohibition Staff,district police,police_district_police_liquor_prohibition_staff
police,2018-19,police__null__district police__river police,2055__0__109__454,16.401699999999998,56.731300000000005,56.8713,34.7046,level_4,police__district police__river police,4,4,1298,Police -> District Police -> River Police,district police - river police,police_district_police_river_police
police,2019-20,police__null__district police__river police,2055__0__109__454,20.9344,34.7046,34.8979,41.5853,level_4,police__district police__river police,4,4,1299,Police -> District Police -> River Police,district police - river police,police_district_police_river_police
police,2020-21,police__null__district police__river police,2055__0__109__454,22.7146,41.5853,41.5889,27.9853,level_4,police__district police__river police,4,4,1300,Police -> District Police -> River Police,district police - river police,police_district_police_river_police
police,2021-22,police__null__district police__river police,2055__0__109__454,24.6622,27.9853,29.6118,33.9178,level_4,police__district police__river police,4,4,1301,Police -> District Police -> River Police,district police - river police,police_district_police_river_police
police,2018-19,police__null__district police__bhutan & arunachal border,2055__0__109__456,4.297,9.0481,9.0481,7.173500000000001,level_4,police__district police__bhutan & arunachal border,4,4,1302,Police -> District Police -> Bhutan & Arunachal Border,district police,police_district_police_bhutan_&_arunachal_border
police,2019-20,police__null__district police__bhutan & arunachal border,2055__0__109__456,5.896100000000001,7.173500000000001,7.5355,8.4538,level_4,police__district police__bhutan & arunachal border,4,4,1303,Police -> District Police -> Bhutan & Arunachal Border,district police,police_district_police_bhutan_&_arunachal_border
police,2020-21,police__null__district police__bhutan & arunachal border,2055__0__109__456,6.2238999999999995,8.4538,8.4538,7.3192,level_4,police__district police__bhutan & arunachal border,4,4,1304,Police -> District Police -> Bhutan & Arunachal Border,district police,police_district_police_bhutan_&_arunachal_border
police,2021-22,police__null__district police__bhutan & arunachal border,2055__0__109__456,6.522200000000001,7.3192,7.3192,7.575399999999999,level_4,police__district police__bhutan & arunachal border,4,4,1305,Police -> District Police -> Bhutan & Arunachal Border,district police,police_district_police_bhutan_&_arunachal_border
police,2018-19,police__null__district police__establishment of watch post schemes,2055__0__109__457,43.7625,60.1935,60.953500000000005,99.5518,level_4,police__district police__establishment of watch post schemes,4,4,1306,Police -> District Police -> Establishment Of Watch Post Schemes,district police - establishment of watch post schemes,police_district_police_establishment_of_watch_post_schemes
police,2019-20,police__null__district police__establishment of watch post schemes,2055__0__109__457,55.5839,99.5518,100.0518,90.2705,level_4,police__district police__establishment of watch post schemes,4,4,1307,Police -> District Police -> Establishment Of Watch Post Schemes,district police - establishment of watch post schemes,police_district_police_establishment_of_watch_post_schemes
police,2020-21,police__null__district police__establishment of watch post schemes,2055__0__109__457,59.830200000000005,90.2705,91.0955,69.2886,level_4,police__district police__establishment of watch post schemes,4,4,1308,Police -> District Police -> Establishment Of Watch Post Schemes,district police - establishment of watch post schemes,police_district_police_establishment_of_watch_post_schemes
police,2021-22,police__null__district police__establishment of watch post schemes,2055__0__109__457,61.1833,69.2886,71.5786,81.8686,level_4,police__district police__establishment of watch post schemes,4,4,1309,Police -> District Police -> Establishment Of Watch Post Schemes,district police - establishment of watch post schemes,police_district_police_establishment_of_watch_post_schemes
police,2018-19,"police__null__district police__thumb, finger & photo.schemes",2055__0__109__458,0.3972,1.0168,1.0268,3.0617,level_4,"police__district police__thumb, finger & photo.schemes",4,4,1310,"Police -> District Police -> Thumb, Finger & Photo.schemes","district police - thumb, finger & photo.schemes","police_district_police_thumb,_finger_&_photo.schemes"
police,2019-20,"police__null__district police__thumb, finger & photo.schemes",2055__0__109__458,0.5855,3.0617,3.2717,1.7822,level_4,"police__district police__thumb, finger & photo.schemes",4,4,1311,"Police -> District Police -> Thumb, Finger & Photo.schemes","district police - thumb, finger & photo.schemes","police_district_police_thumb,_finger_&_photo.schemes"
police,2020-21,"police__null__district police__thumb, finger & photo.schemes",2055__0__109__458,0.6547,1.7822,1.9772,1.3044,level_4,"police__district police__thumb, finger & photo.schemes",4,4,1312,"Police -> District Police -> Thumb, Finger & Photo.schemes","district police - thumb, finger & photo.schemes","police_district_police_thumb,_finger_&_photo.schemes"
police,2021-22,"police__null__district police__thumb, finger & photo.schemes",2055__0__109__458,0.659,1.3044,1.6044,1.4451000000000005,level_4,"police__district police__thumb, finger & photo.schemes",4,4,1313,"Police -> District Police -> Thumb, Finger & Photo.schemes","district police - thumb, finger & photo.schemes","police_district_police_thumb,_finger_&_photo.schemes"
police,2018-19,"police__null__district police__police, passport & visa system",2055__0__109__459,1.6353,2.3118,3.1368,7.155399999999999,level_4,"police__district police__police, passport & visa system",4,4,1314,"Police -> District Police -> Police, Passport & Visa System","district police - police, passport & visa system","police_district_police_police,_passport_&_visa_system"
police,2019-20,"police__null__district police__police, passport & visa system",2055__0__109__459,2.4554,7.155399999999999,7.365399999999999,3.4592,level_4,"police__district police__police, passport & visa system",4,4,1315,"Police -> District Police -> Police, Passport & Visa System","district police - police, passport & visa system","police_district_police_police,_passport_&_visa_system"
police,2020-21,"police__null__district police__police, passport & visa system",2055__0__109__459,2.4945,3.4592,3.4692000000000003,3.2154000000000003,level_4,"police__district police__police, passport & visa system",4,4,1316,"Police -> District Police -> Police, Passport & Visa System","district police - police, passport & visa system","police_district_police_police,_passport_&_visa_system"
police,2021-22,"police__null__district police__police, passport & visa system",2055__0__109__459,2.4099,3.2154000000000003,3.6154,3.1569,level_4,"police__district police__police, passport & visa system",4,4,1317,"Police -> District Police -> Police, Passport & Visa System","district police - police, passport & visa system","police_district_police_police,_passport_&_visa_system"
police,2018-19,police__null__district police__guards for s.s.b. zonal office,2055__0__109__460,0.5617,1.9315,1.9315,1.6468,level_4,police__district police__guards for s.s.b. zonal office,4,4,1318,Police -> District Police -> Guards For S.s.b. Zonal Office,district police - guards,police_district_police_guards_for_s.s.b._zonal_office
police,2019-20,police__null__district police__guards for s.s.b. zonal office,2055__0__109__460,0.81,1.6468,1.6518000000000002,1.8141,level_4,police__district police__guards for s.s.b. zonal office,4,4,1319,Police -> District Police -> Guards For S.s.b. Zonal Office,district police - guards,police_district_police_guards_for_s.s.b._zonal_office
police,2020-21,police__null__district police__guards for s.s.b. zonal office,2055__0__109__460,0.8952,1.8141,1.8141,1.0546,level_4,police__district police__guards for s.s.b. zonal office,4,4,1320,Police -> District Police -> Guards For S.s.b. Zonal Office,district police - guards,police_district_police_guards_for_s.s.b._zonal_office
police,2021-22,police__null__district police__guards for s.s.b. zonal office,2055__0__109__460,0.9229,1.0546,1.0546,1.139,level_4,police__district police__guards for s.s.b. zonal office,4,4,1321,Police -> District Police -> Guards For S.s.b. Zonal Office,district police - guards,police_district_police_guards_for_s.s.b._zonal_office
police,2018-19,police__null__district police__guards for a.i.r,2055__0__109__461,0.8188,1.6496000000000002,2.1346000000000003,2.272,level_4,police__district police__guards for a.i.r,4,4,1322,Police -> District Police -> Guards For A.i.r,district police - guards,police_district_police_guards_for_a.i.r
police,2019-20,police__null__district police__guards for a.i.r,2055__0__109__461,1.1394,2.272,2.292,2.5365,level_4,police__district police__guards for a.i.r,4,4,1323,Police -> District Police -> Guards For A.i.r,district police - guards,police_district_police_guards_for_a.i.r
police,2020-21,police__null__district police__guards for a.i.r,2055__0__109__461,1.2595,2.5365,2.5375,1.4775,level_4,police__district police__guards for a.i.r,4,4,1324,Police -> District Police -> Guards For A.i.r,district police - guards,police_district_police_guards_for_a.i.r
police,2021-22,police__null__district police__guards for a.i.r,2055__0__109__461,1.3317,1.4775,1.6775,1.5957,level_4,police__district police__guards for a.i.r,4,4,1325,Police -> District Police -> Guards For A.i.r,district police - guards,police_district_police_guards_for_a.i.r
police,2018-19,police__null__district police__guards for brahmaputra bridge,2055__0__109__462,0.6768000000000001,0.7562000000000001,0.7562000000000001,1.2544,level_4,police__district police__guards for brahmaputra bridge,4,4,1326,Police -> District Police -> Guards For Brahmaputra Bridge,district police - guards,police_district_police_guards_for_brahmaputra_bridge
police,2019-20,police__null__district police__guards for brahmaputra bridge,2055__0__109__462,0.836,1.2544,1.2594,1.0372,level_4,police__district police__guards for brahmaputra bridge,4,4,1327,Police -> District Police -> Guards For Brahmaputra Bridge,district police - guards,police_district_police_guards_for_brahmaputra_bridge
