category,level,unique_level_heads,2018-19,2019-20,2020-21,2021-22
police,level_8,police__null__direction and administration__head quarters establishment__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__head quarters establishment__null__secret service expenditure__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__head quarters establishment__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__salaries__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__salaries__medical reimbursement__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__salaries__children education__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__secret service expenditure__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__police range__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__general security related expenditure__headquarters establishment__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__direction and administration__general security related expenditure__police range (b__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__police training college__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__police training college__null__salaries__medical reimbursement__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__police training college__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__police training college__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__police training college__null__minor works__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__police training college__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__armed police training centre__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__armed police training centre__null__salaries__medical reimbursement__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__armed police training centre__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__armed police training centre__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__armed police training centre__null__minor works__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__armed police training centre__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__recruits training school of assam__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__recruits training school of assam__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__recruits training school of assam__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__recruits training school of assam__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__recruits training school of assam__null__minor works__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__recruits training school of assam__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__battalion training centre__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__battalion training centre__null__salaries__medical reimbursement__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__battalion training centre__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__battalion training centre__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__battalion training centre__null__minor works__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__battalion training centre__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__assam police academy (training)__null__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__assam police academy (training)__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__assam police academy (training)__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__education and training__assam police academy (training)__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries__medical reimbursement__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries__arrear salary/da__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__salaries__children education__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__secret service expenditure__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__minor works__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__criminal investigation department__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__salaries__medical allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__salaries__house rent allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__salaries__medical reimbursement__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__salaries__arrear salary/da__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__salaries__children education__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__secret service expenditure__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__minor works__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries__medical reimbursement__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch (bieo)__null__salaries__arrear salary/da__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch (bieo)__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch (bieo)__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch (bieo)__null__secret service expenditure__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__special branch (bieo)__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__general security related expenditure__criminal investigation deptt.__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__general security related expenditure__special branches__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__criminal investigation and vigilance__general security related expenditure__special branch (bieo)__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__salaries__medical allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__salaries__medical reimbursement__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__salaries__arrear salary/da__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__salaries__children education__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__armed police battalions__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__assam nagaland border__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__assam nagaland border__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__assam nagaland border__null__salaries__arrear salary/da__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__assam nagaland border__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__assam nagaland border__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__assam nagaland border__null__secret service expenditure__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__assam nagaland border__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__special police__general security related expenditure__armed police battalion__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__salaries__medical allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__salaries__house rent allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__salaries__medical reimbursement__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__salaries__children education__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__office expenses__electricity and water charge__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__secret service expenditure__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__district police proper__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__women police__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__women police__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__women police__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__women police__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__women police__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__home guard__null__wages__home guard__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__implementation of police commission recommendation__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__implementation of police commission recommendation__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__implementation of police commission recommendation__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__implementation of police commission recommendation__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__new police stations & outposts__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__new police stations & outposts__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__new police stations & outposts__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__new police stations & outposts__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__new police stations & outposts__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__re-organisation of prosecution staff__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__re-organisation of prosecution staff__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__re-organisation of prosecution staff__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__explosive magazine guards__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__explosive magazine guards__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__explosive magazine guards__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__explosive magazine guards__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__liquor prohibition staff__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__liquor prohibition staff__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__liquor prohibition staff__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__liquor prohibition staff__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__liquor prohibition staff__null__secret service expenditure__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__river police__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__river police__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__river police__null__salaries__arrear salary/da__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__river police__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__river police__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__river police__null__office expenses__electricity and water charge__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__river police__null__secret service expenditure__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__river police__null__minor works__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__river police__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__bhutan & arunachal border__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__bhutan & arunachal border__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__bhutan & arunachal border__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__salaries__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__wages__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__minor works__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__maintenance__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__materials & supplies__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__establishment of watch post schemes__reimbursable from govt. of india__other charges__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india__salaries__pay__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india__salaries__dearness allowance__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india__travel expenses__null__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india__office expenses__others__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india__materials & supplies__others__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__thumb, finger & photo.schemes__reimbursable from govt. of india__other charges__others__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__salaries__others__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__salaries__pay__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__salaries__dearness allowance__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__travel expenses__null__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__office expenses__others__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__purchase of motor vehicles__null__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police, passport & visa system__reimbursable from govt. of india__materials & supplies__others__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for s.s.b. zonal office__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for s.s.b. zonal office__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for s.s.b. zonal office__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for s.s.b. zonal office__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for a.i.r__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for a.i.r__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for a.i.r__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for brahmaputra bridge__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for brahmaputra bridge__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for brahmaputra bridge__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for rbi guwahati__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for rbi guwahati__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__guards for rbi guwahati__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for sbi branch__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for sbi branch__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for sbi branch__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for sbi branch__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for civil aerodromes__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for civil aerodromes__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for civil aerodromes__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for civil aerodromes__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for civil aerodromes__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police guard for aoc, digboi__null__salaries__dearness allowance__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police guard for aoc, digboi__null__travel expenses__null__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,"police__null__district police__police guard for aoc, digboi__null__office expenses__others__establishmet expenditure",TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for assam gas based power projects__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for assam gas based power projects__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__police guards for assam gas based power projects__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__inter-state international border affairs__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__inter-state international border affairs__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__inter-state international border affairs__null__salaries__leave travel concession__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__inter-state international border affairs__null__salaries__arrear salary/da__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__inter-state international border affairs__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__inter-state international border affairs__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__inter-state international border affairs__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__raising of additional platoons__null__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__raising of additional platoons__null__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__raising of additional platoons__null__salaries__arrear salary/da__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__raising of additional platoons__null__travel expenses__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__raising of additional platoons__null__office expenses__others__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__raising of additional platoons__null__purchase of motor vehicles__null__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__salaries__medical allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__salaries__pay__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
police,level_8,police__null__district police__checking of bangladeshi infiltration__reimbursable from govt. of india__salaries__dearness allowance__establishmet expenditure,TRUE,FALSE,FALSE,FALSE
