budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
justice,2019-20,"administration of justice__null__other expenditure__judicial academy, assam__null__grants-in-aid general (salary)",2014__0__800__4709__0__31,0.4886,1.047,1.047,1.145,level_6,"administration of justice__other expenditure__judicial academy, assam__grants-in-aid general (salary)",6,6,855,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Grants-In-Aid General (Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_grants-in-aid_general_(salary)"
justice,2020-21,"administration of justice__null__other expenditure__judicial academy, assam__null__grants-in-aid general (salary)",2014__0__800__4709__0__31,1.047,1.145,1.145,1.1765,level_6,"administration of justice__other expenditure__judicial academy, assam__grants-in-aid general (salary)",6,6,856,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Grants-In-Aid General (Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_grants-in-aid_general_(salary)"
justice,2021-22,"administration of justice__null__other expenditure__judicial academy, assam__null__grants-in-aid general (salary)",2014__0__800__4709__0__31,1.145,1.1765,1.1765,1.0589,level_6,"administration of justice__other expenditure__judicial academy, assam__grants-in-aid general (salary)",6,6,857,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Grants-In-Aid General (Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_grants-in-aid_general_(salary)"
justice,2018-19,"administration of justice__null__other expenditure__judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__800__4709__0__32,0.1175,0.12,0.12,0.91,level_6,"administration of justice__other expenditure__judicial academy, assam__grants-in-aid general (non-salary)",6,6,858,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Grants-In-Aid General (Non-Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_grants-in-aid_general_(non-salary)"
justice,2019-20,"administration of justice__null__other expenditure__judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__800__4709__0__32,0.2101,0.91,0.91,0.92,level_6,"administration of justice__other expenditure__judicial academy, assam__grants-in-aid general (non-salary)",6,6,859,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Grants-In-Aid General (Non-Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_grants-in-aid_general_(non-salary)"
justice,2020-21,"administration of justice__null__other expenditure__judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__800__4709__0__32,0.91,0.92,0.92,0.9412,level_6,"administration of justice__other expenditure__judicial academy, assam__grants-in-aid general (non-salary)",6,6,860,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Grants-In-Aid General (Non-Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_grants-in-aid_general_(non-salary)"
justice,2021-22,"administration of justice__null__other expenditure__judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__800__4709__0__32,0.92,0.9412,0.9412,0.8471,level_6,"administration of justice__other expenditure__judicial academy, assam__grants-in-aid general (non-salary)",6,6,861,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Grants-In-Aid General (Non-Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_grants-in-aid_general_(non-salary)"
justice,2018-19,administration of justice__null__legal advisers and counsels__government advocate.__null__wages,2014__0__114__287__0__2,0.0018,0.008,0.008,0.0088,level_6,administration of justice__legal advisers and counsels__government advocate.__wages,6,6,862,Administration Of Justice -> Legal Advisers And Counsels -> Government Advocate. -> Wages,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_government_advocate._wages
justice,2019-20,administration of justice__null__legal advisers and counsels__government advocate.__null__wages,2014__0__114__287__0__2,0,0.0088,0.0088,0.0088,level_6,administration of justice__legal advisers and counsels__government advocate.__wages,6,6,863,Administration Of Justice -> Legal Advisers And Counsels -> Government Advocate. -> Wages,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_government_advocate._wages
justice,2020-21,administration of justice__null__legal advisers and counsels__government advocate.__null__wages,2014__0__114__287__0__2,0.00989999999999999,0.0088,0.0108,0.011,level_6,administration of justice__legal advisers and counsels__government advocate.__wages,6,6,864,Administration Of Justice -> Legal Advisers And Counsels -> Government Advocate. -> Wages,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_government_advocate._wages
justice,2021-22,administration of justice__null__legal advisers and counsels__government advocate.__null__wages,2014__0__114__287__0__2,0.0108,0.011,0.011,0.0121,level_6,administration of justice__legal advisers and counsels__government advocate.__wages,6,6,865,Administration Of Justice -> Legal Advisers And Counsels -> Government Advocate. -> Wages,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_government_advocate._wages
justice,2018-19,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.0075,0.008,0.008,0.011,level_6,administration of justice__legal advisers and counsels__legal remembrances__wages,6,6,866,Administration Of Justice -> Legal Advisers And Counsels -> Legal Remembrances -> Wages,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_legal_remembrances_wages
justice,2019-20,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.0078,0.011,0.011,0.012,level_6,administration of justice__legal advisers and counsels__legal remembrances__wages,6,6,867,Administration Of Justice -> Legal Advisers And Counsels -> Legal Remembrances -> Wages,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_legal_remembrances_wages
justice,2020-21,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.0108,0.012,0.012,0.0123,level_6,administration of justice__legal advisers and counsels__legal remembrances__wages,6,6,868,Administration Of Justice -> Legal Advisers And Counsels -> Legal Remembrances -> Wages,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_legal_remembrances_wages
justice,2021-22,administration of justice__null__legal advisers and counsels__legal remembrances__null__wages,2014__0__114__307__0__2,0.00989999999999999,0.0123,0.0138,0.04,level_6,administration of justice__legal advisers and counsels__legal remembrances__wages,6,6,869,Administration Of Justice -> Legal Advisers And Counsels -> Legal Remembrances -> Wages,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_legal_remembrances_wages
justice,2018-19,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,0,3,3,3.5,level_6,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam__grants-in-aid general (non-salary)",6,6,870,"Administration Of Justice -> Legal Advisers And Counsels -> The National Law School And Judicial Academy, Assam -> Grants-In-Aid General (Non-Salary)",legal advisers and counsels,"administration_of_justice_legal_advisers_and_counsels_the_national_law_school_and_judicial_academy,_assam_grants-in-aid_general_(non-salary)"
justice,2019-20,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,7.5,3.5,3.5,3.55,level_6,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam__grants-in-aid general (non-salary)",6,6,871,"Administration Of Justice -> Legal Advisers And Counsels -> The National Law School And Judicial Academy, Assam -> Grants-In-Aid General (Non-Salary)",legal advisers and counsels,"administration_of_justice_legal_advisers_and_counsels_the_national_law_school_and_judicial_academy,_assam_grants-in-aid_general_(non-salary)"
justice,2020-21,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,3.5,3.55,3.55,3.3015,level_6,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam__grants-in-aid general (non-salary)",6,6,872,"Administration Of Justice -> Legal Advisers And Counsels -> The National Law School And Judicial Academy, Assam -> Grants-In-Aid General (Non-Salary)",legal advisers and counsels,"administration_of_justice_legal_advisers_and_counsels_the_national_law_school_and_judicial_academy,_assam_grants-in-aid_general_(non-salary)"
justice,2021-22,"administration of justice__null__legal advisers and counsels__the national law school and judicial academy, assam__null__grants-in-aid general (non-salary)",2014__0__114__2921__0__32,3.55,3.3015,3.3015,2.9714,level_6,"administration of justice__legal advisers and counsels__the national law school and judicial academy, assam__grants-in-aid general (non-salary)",6,6,873,"Administration Of Justice -> Legal Advisers And Counsels -> The National Law School And Judicial Academy, Assam -> Grants-In-Aid General (Non-Salary)",legal advisers and counsels,"administration_of_justice_legal_advisers_and_counsels_the_national_law_school_and_judicial_academy,_assam_grants-in-aid_general_(non-salary)"
justice,2018-19,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,0.2335,1.13,1.13,1.235,level_6,administration of justice__legal advisers and counsels__government pleader__payment for professional and special services,6,6,874,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Payment For Professional And Special Services,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_payment_for_professional_and_special_services
justice,2019-20,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,0.4517,1.235,1.235,1.21,level_6,administration of justice__legal advisers and counsels__government pleader__payment for professional and special services,6,6,875,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Payment For Professional And Special Services,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_payment_for_professional_and_special_services
justice,2020-21,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,0.1415,1.21,1.43,1.4629,level_6,administration of justice__legal advisers and counsels__government pleader__payment for professional and special services,6,6,876,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Payment For Professional And Special Services,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_payment_for_professional_and_special_services
justice,2021-22,administration of justice__null__legal advisers and counsels__government pleader__null__payment for professional and special services,2014__0__114__168__0__5,0.4575,1.4629,1.4629,1.1026,level_6,administration of justice__legal advisers and counsels__government pleader__payment for professional and special services,6,6,877,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Payment For Professional And Special Services,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_payment_for_professional_and_special_services
justice,2018-19,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,0.025,0.025,0.0275,level_6,administration of justice__legal advisers and counsels__other lawyers__payment for professional and special services,6,6,878,Administration Of Justice -> Legal Advisers And Counsels -> Other Lawyers -> Payment For Professional And Special Services,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_other_lawyers_payment_for_professional_and_special_services
justice,2019-20,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,0.0275,0.0275,0.02799999999999999,level_6,administration of justice__legal advisers and counsels__other lawyers__payment for professional and special services,6,6,879,Administration Of Justice -> Legal Advisers And Counsels -> Other Lawyers -> Payment For Professional And Special Services,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_other_lawyers_payment_for_professional_and_special_services
justice,2020-21,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0.002,0.02799999999999999,0.02799999999999999,0.027,level_6,administration of justice__legal advisers and counsels__other lawyers__payment for professional and special services,6,6,880,Administration Of Justice -> Legal Advisers And Counsels -> Other Lawyers -> Payment For Professional And Special Services,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_other_lawyers_payment_for_professional_and_special_services
justice,2021-22,administration of justice__null__legal advisers and counsels__other lawyers__null__payment for professional and special services,2014__0__114__203__0__5,0,0.027,0.027,0.0243,level_6,administration of justice__legal advisers and counsels__other lawyers__payment for professional and special services,6,6,881,Administration Of Justice -> Legal Advisers And Counsels -> Other Lawyers -> Payment For Professional And Special Services,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_other_lawyers_payment_for_professional_and_special_services
justice,2018-19,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,5.4379,15.268,15.268,16.77,level_6,administration of justice__legal advisers and counsels__public prosecutor.__payment for professional and special services,6,6,882,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Payment For Professional And Special Services,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._payment_for_professional_and_special_services
justice,2019-20,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,12.2275,16.77,16.77,18,level_6,administration of justice__legal advisers and counsels__public prosecutor.__payment for professional and special services,6,6,883,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Payment For Professional And Special Services,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._payment_for_professional_and_special_services
justice,2020-21,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,11.362299999999998,18,19.05,19.488200000000003,level_6,administration of justice__legal advisers and counsels__public prosecutor.__payment for professional and special services,6,6,884,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Payment For Professional And Special Services,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._payment_for_professional_and_special_services
justice,2021-22,administration of justice__null__legal advisers and counsels__public prosecutor.__null__payment for professional and special services,2014__0__114__219__0__5,16.2592,19.488200000000003,19.488200000000003,14.4668,level_6,administration of justice__legal advisers and counsels__public prosecutor.__payment for professional and special services,6,6,885,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Payment For Professional And Special Services,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._payment_for_professional_and_special_services
justice,2018-19,administration of justice__null__legal advisers and counsels__advocate general__null__payment for professional and special services,2014__0__114__306__0__5,0.3975,0.8,0.8,0.8,level_6,administration of justice__legal advisers and counsels__advocate general__payment for professional and special services,6,6,886,Administration Of Justice -> Legal Advisers And Counsels -> Advocate General -> Payment For Professional And Special Services,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_advocate_general_payment_for_professional_and_special_services
justice,2019-20,administration of justice__null__legal advisers and counsels__advocate general__null__payment for professional and special services,2014__0__114__306__0__5,0.6453,0.8,0.8,0.88,level_6,administration of justice__legal advisers and counsels__advocate general__payment for professional and special services,6,6,887,Administration Of Justice -> Legal Advisers And Counsels -> Advocate General -> Payment For Professional And Special Services,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_advocate_general_payment_for_professional_and_special_services
justice,2020-21,administration of justice__null__legal advisers and counsels__advocate general__null__payment for professional and special services,2014__0__114__306__0__5,0.2755,0.88,0.88,0,level_6,administration of justice__legal advisers and counsels__advocate general__payment for professional and special services,6,6,888,Administration Of Justice -> Legal Advisers And Counsels -> Advocate General -> Payment For Professional And Special Services,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_advocate_general_payment_for_professional_and_special_services
justice,2021-22,administration of justice__null__legal advisers and counsels__advocate general__null__payment for professional and special services,2014__0__114__306__0__5,0.3915,0,0.9,0.81,level_6,administration of justice__legal advisers and counsels__advocate general__payment for professional and special services,6,6,889,Administration Of Justice -> Legal Advisers And Counsels -> Advocate General -> Payment For Professional And Special Services,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_advocate_general_payment_for_professional_and_special_services
justice,2018-19,administration of justice__null__other expenditure__law research institute eastern region__null__office expenses,2014__0__800__313__0__4,0.0134,0.0504,0.0504,0.0547,level_6,administration of justice__other expenditure__law research institute eastern region__office expenses,6,6,890,Administration Of Justice -> Other Expenditure -> Law Research Institute Eastern Region -> Office Expenses,other expenditure,administration_of_justice_other_expenditure_law_research_institute_eastern_region_office_expenses
justice,2019-20,administration of justice__null__other expenditure__law research institute eastern region__null__office expenses,2014__0__800__313__0__4,0.0222,0.0547,0.0547,0.0575,level_6,administration of justice__other expenditure__law research institute eastern region__office expenses,6,6,891,Administration Of Justice -> Other Expenditure -> Law Research Institute Eastern Region -> Office Expenses,other expenditure,administration_of_justice_other_expenditure_law_research_institute_eastern_region_office_expenses
justice,2020-21,administration of justice__null__other expenditure__law research institute eastern region__null__office expenses,2014__0__800__313__0__4,0.0182,0.0575,0.0575,0.0584,level_6,administration of justice__other expenditure__law research institute eastern region__office expenses,6,6,892,Administration Of Justice -> Other Expenditure -> Law Research Institute Eastern Region -> Office Expenses,other expenditure,administration_of_justice_other_expenditure_law_research_institute_eastern_region_office_expenses
justice,2021-22,administration of justice__null__other expenditure__law research institute eastern region__null__office expenses,2014__0__800__313__0__4,0.012,0.0584,0.0584,0.0665,level_6,administration of justice__other expenditure__law research institute eastern region__office expenses,6,6,893,Administration Of Justice -> Other Expenditure -> Law Research Institute Eastern Region -> Office Expenses,other expenditure,administration_of_justice_other_expenditure_law_research_institute_eastern_region_office_expenses
justice,2018-19,"administration of justice__null__other expenditure__judicial academy, assam__capacity building__grants-in-aid general (non-salary)",2014__0__800__4709__47__32,0,2.286,2.286,2.286,level_6,"administration of justice__other expenditure__judicial academy, assam__capacity building__grants-in-aid general (non-salary)",6,6,894,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Capacity Building -> Grants-In-Aid General (Non-Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_capacity_building_grants-in-aid_general_(non-salary)"
justice,2019-20,"administration of justice__null__other expenditure__judicial academy, assam__capacity building__grants-in-aid general (non-salary)",2014__0__800__4709__47__32,0.9642,2.286,2.286,2.286,level_6,"administration of justice__other expenditure__judicial academy, assam__capacity building__grants-in-aid general (non-salary)",6,6,895,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Capacity Building -> Grants-In-Aid General (Non-Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_capacity_building_grants-in-aid_general_(non-salary)"
justice,2020-21,"administration of justice__null__other expenditure__judicial academy, assam__capacity building__grants-in-aid general (non-salary)",2014__0__800__4709__47__32,2.286,2.286,2.286,0,level_6,"administration of justice__other expenditure__judicial academy, assam__capacity building__grants-in-aid general (non-salary)",6,6,896,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Capacity Building -> Grants-In-Aid General (Non-Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_capacity_building_grants-in-aid_general_(non-salary)"
justice,2021-22,"administration of justice__null__other expenditure__judicial academy, assam__capacity building__grants-in-aid general (non-salary)",2014__0__800__4709__47__32,2.286,0,0,0,level_6,"administration of justice__other expenditure__judicial academy, assam__capacity building__grants-in-aid general (non-salary)",6,6,897,"Administration Of Justice -> Other Expenditure -> Judicial Academy, Assam -> Capacity Building -> Grants-In-Aid General (Non-Salary)","other expenditure - judicial academy, assam","administration_of_justice_other_expenditure_judicial_academy,_assam_capacity_building_grants-in-aid_general_(non-salary)"
justice,2018-19,administration of justice__null__other expenditure__legal aid to the poor__null__salaries,2014__0__800__185__0__1,5.276599999999999,10.2125355,10.3007355,10.279095,level_6,administration of justice__other expenditure__legal aid to the poor__salaries,6,6,898,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Salaries,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_salaries
justice,2019-20,administration of justice__null__other expenditure__legal aid to the poor__null__salaries,2014__0__800__185__0__1,6.381900000000001,10.279095,10.279095,10.8024,level_6,administration of justice__other expenditure__legal aid to the poor__salaries,6,6,899,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Salaries,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_salaries
justice,2020-21,administration of justice__null__other expenditure__legal aid to the poor__null__salaries,2014__0__800__185__0__1,7.8092,10.8024,12.964099999999998,8.9776,level_6,administration of justice__other expenditure__legal aid to the poor__salaries,6,6,900,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Salaries,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_salaries
justice,2021-22,administration of justice__null__other expenditure__legal aid to the poor__null__salaries,2014__0__800__185__0__1,8.2951,8.9776,12.4276,13.3921,level_6,administration of justice__other expenditure__legal aid to the poor__salaries,6,6,901,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Salaries,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_salaries
justice,2018-19,administration of justice__null__other expenditure__legal aid to the poor__null__travel expenses,2014__0__800__185__0__3,0.03759999999999999,0.055,0.112,0.12,level_6,administration of justice__other expenditure__legal aid to the poor__travel expenses,6,6,902,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Travel Expenses,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_travel_expenses
justice,2019-20,administration of justice__null__other expenditure__legal aid to the poor__null__travel expenses,2014__0__800__185__0__3,0,0.12,0.12,0.802,level_6,administration of justice__other expenditure__legal aid to the poor__travel expenses,6,6,903,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Travel Expenses,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_travel_expenses
justice,2020-21,administration of justice__null__other expenditure__legal aid to the poor__null__travel expenses,2014__0__800__185__0__3,0.0665,0.802,0.802,0.5909,level_6,administration of justice__other expenditure__legal aid to the poor__travel expenses,6,6,904,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Travel Expenses,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_travel_expenses
justice,2021-22,administration of justice__null__other expenditure__legal aid to the poor__null__travel expenses,2014__0__800__185__0__3,0.1038,0.5909,0.6009,0.495,level_6,administration of justice__other expenditure__legal aid to the poor__travel expenses,6,6,905,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Travel Expenses,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_travel_expenses
justice,2018-19,administration of justice__null__other expenditure__legal aid to the poor__null__office expenses,2014__0__800__185__0__4,0.3848,0.1833,0.22330000000000003,0.33299999999999996,level_6,administration of justice__other expenditure__legal aid to the poor__office expenses,6,6,906,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Office Expenses,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_office_expenses
justice,2019-20,administration of justice__null__other expenditure__legal aid to the poor__null__office expenses,2014__0__800__185__0__4,0.08109999999999999,0.33299999999999996,0.33299999999999996,0.3664,level_6,administration of justice__other expenditure__legal aid to the poor__office expenses,6,6,907,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Office Expenses,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_office_expenses
justice,2020-21,administration of justice__null__other expenditure__legal aid to the poor__null__office expenses,2014__0__800__185__0__4,0.0711,0.3664,1.6537,1.8158,level_6,administration of justice__other expenditure__legal aid to the poor__office expenses,6,6,908,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Office Expenses,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_office_expenses
justice,2021-22,administration of justice__null__other expenditure__legal aid to the poor__null__office expenses,2014__0__800__185__0__4,0.7843000000000001,1.8158,2.1210000000000004,1.4494,level_6,administration of justice__other expenditure__legal aid to the poor__office expenses,6,6,909,Administration Of Justice -> Other Expenditure -> Legal Aid To The Poor -> Office Expenses,other expenditure - legal aid to the poor,administration_of_justice_other_expenditure_legal_aid_to_the_poor_office_expenses
justice,2018-19,administration of justice__null__other expenditure__law commission__null__salaries,2014__0__800__311__0__1,0.2085,0.298,0.313,0.2585,level_6,administration of justice__other expenditure__law commission__salaries,6,6,910,Administration Of Justice -> Other Expenditure -> Law Commission -> Salaries,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_salaries
justice,2019-20,administration of justice__null__other expenditure__law commission__null__salaries,2014__0__800__311__0__1,0.0761,0.2585,0.2585,0.2445,level_6,administration of justice__other expenditure__law commission__salaries,6,6,911,Administration Of Justice -> Other Expenditure -> Law Commission -> Salaries,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_salaries
justice,2020-21,administration of justice__null__other expenditure__law commission__null__salaries,2014__0__800__311__0__1,0.0895,0.2445,0.2445,0.1279,level_6,administration of justice__other expenditure__law commission__salaries,6,6,912,Administration Of Justice -> Other Expenditure -> Law Commission -> Salaries,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_salaries
justice,2021-22,administration of justice__null__other expenditure__law commission__null__salaries,2014__0__800__311__0__1,0.0999,0.1279,0.1919,0.1752,level_6,administration of justice__other expenditure__law commission__salaries,6,6,913,Administration Of Justice -> Other Expenditure -> Law Commission -> Salaries,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_salaries
justice,2018-19,administration of justice__null__other expenditure__law commission__null__travel expenses,2014__0__800__311__0__3,8e-4,0.0015,0.0015,0.003,level_6,administration of justice__other expenditure__law commission__travel expenses,6,6,914,Administration Of Justice -> Other Expenditure -> Law Commission -> Travel Expenses,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_travel_expenses
justice,2019-20,administration of justice__null__other expenditure__law commission__null__travel expenses,2014__0__800__311__0__3,0,0.003,0.003,0.003,level_6,administration of justice__other expenditure__law commission__travel expenses,6,6,915,Administration Of Justice -> Other Expenditure -> Law Commission -> Travel Expenses,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_travel_expenses
justice,2020-21,administration of justice__null__other expenditure__law commission__null__travel expenses,2014__0__800__311__0__3,0,0.003,0.003,0.0028,level_6,administration of justice__other expenditure__law commission__travel expenses,6,6,916,Administration Of Justice -> Other Expenditure -> Law Commission -> Travel Expenses,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_travel_expenses
justice,2021-22,administration of justice__null__other expenditure__law commission__null__travel expenses,2014__0__800__311__0__3,0,0.0028,0.0028,0.0027,level_6,administration of justice__other expenditure__law commission__travel expenses,6,6,917,Administration Of Justice -> Other Expenditure -> Law Commission -> Travel Expenses,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_travel_expenses
justice,2018-19,administration of justice__null__other expenditure__law commission__null__office expenses,2014__0__800__311__0__4,0,0.02,0.02,0.0235,level_6,administration of justice__other expenditure__law commission__office expenses,6,6,918,Administration Of Justice -> Other Expenditure -> Law Commission -> Office Expenses,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_office_expenses
justice,2019-20,administration of justice__null__other expenditure__law commission__null__office expenses,2014__0__800__311__0__4,0.00819999999999999,0.0235,0.0235,0.0257,level_6,administration of justice__other expenditure__law commission__office expenses,6,6,919,Administration Of Justice -> Other Expenditure -> Law Commission -> Office Expenses,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_office_expenses
justice,2020-21,administration of justice__null__other expenditure__law commission__null__office expenses,2014__0__800__311__0__4,0.0023,0.0257,0.0257,0.0601,level_6,administration of justice__other expenditure__law commission__office expenses,6,6,920,Administration Of Justice -> Other Expenditure -> Law Commission -> Office Expenses,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_office_expenses
justice,2021-22,administration of justice__null__other expenditure__law commission__null__office expenses,2014__0__800__311__0__4,0.0081,0.0601,0.0601,0.0593,level_6,administration of justice__other expenditure__law commission__office expenses,6,6,921,Administration Of Justice -> Other Expenditure -> Law Commission -> Office Expenses,other expenditure -law commission,administration_of_justice_other_expenditure_law_commission_office_expenses
